Compound_ID,DrugBank,IUPHAR,KEGG,Protein_ID,UniProt_ID
6451147,,,True,P37231,PPARG_HUMAN
206044,,,True,P37231,PPARG_HUMAN
9805950,,,True,P37231,PPARG_HUMAN
60560,,,True,P37231,PPARG_HUMAN
60910,,,True,P37231,PPARG_HUMAN
3055168,,,True,P37231,PPARG_HUMAN
91758782,,,True,P37231,PPARG_HUMAN
23707497,,,True,P37231,PPARG_HUMAN
23714556,,,True,P37231,PPARG_HUMAN
33584,,,True,P37231,PPARG_HUMAN
5281055,,,True,P37231,PPARG_HUMAN
13728795,,,True,P37231,PPARG_HUMAN
11236126,,,True,P37231,PPARG_HUMAN
208901,True,,True,P37231,PPARG_HUMAN
12082259,True,,True,P37231,PPARG_HUMAN
204109,,True,True,P37231,PPARG_HUMAN
2750,True,True,True,P37231,PPARG_HUMAN
5359476,True,,,P09917,LOX5_HUMAN
445154,True,,,P09917,LOX5_HUMAN
14985,True,,,P09917,LOX5_HUMAN
DB14001,True,,,P09917,LOX5_HUMAN
DB14002,True,,,P09917,LOX5_HUMAN
54675783,True,,,P09917,LOX5_HUMAN
11671467,True,,,P09917,LOX5_HUMAN
4075,True,,,P09917,LOX5_HUMAN
3052,True,,,P09917,LOX5_HUMAN
6335412,True,,,P09917,LOX5_HUMAN
441298,True,,,P09917,LOX5_HUMAN
4649,True,,,P09917,LOX5_HUMAN
133021,True,,,P09917,LOX5_HUMAN
72106,True,,,P09917,LOX5_HUMAN
26248,True,,,P09917,LOX5_HUMAN
4037,True,,,P09917,LOX5_HUMAN
71398,True,,,P09917,LOX5_HUMAN
5281040,True,,,P09917,LOX5_HUMAN
DB05431,True,,,P09917,LOX5_HUMAN
10168,True,,,P09917,LOX5_HUMAN
134813912,,True,,P09917,LOX5_HUMAN
9821945,,True,,P09917,LOX5_HUMAN
24986635,,True,,P09917,LOX5_HUMAN
173701,,,True,P09917,LOX5_HUMAN
65464,,,True,P09917,LOX5_HUMAN
12555,,,True,P09917,LOX5_HUMAN
60542,,,True,P09917,LOX5_HUMAN
6439420,,,True,P09917,LOX5_HUMAN
4615,,,True,P09917,LOX5_HUMAN
3086671,,,True,P09917,LOX5_HUMAN
72059,,,True,P09917,LOX5_HUMAN
56237,,,True,P09917,LOX5_HUMAN
6437373,,,True,P09917,LOX5_HUMAN
11856170,,,True,P09917,LOX5_HUMAN
6439232,,,True,P09917,LOX5_HUMAN
9930677,,,True,P09917,LOX5_HUMAN
23665631,,,True,P09917,LOX5_HUMAN
59757,,,True,P09917,LOX5_HUMAN
39941,,,True,P09917,LOX5_HUMAN
1967,,,True,P09917,LOX5_HUMAN
60490,True,True,True,P09917,LOX5_HUMAN
5359476,True,,,O14920,IKKB_HUMAN
12035,True,,,O14920,IKKB_HUMAN
11671467,True,,,O14920,IKKB_HUMAN
4075,True,,,O14920,IKKB_HUMAN
2244,True,,,O14920,IKKB_HUMAN
DB06521,True,,,O14920,IKKB_HUMAN
261004,True,,,O14920,IKKB_HUMAN
70788951,True,,,O14920,IKKB_HUMAN
9813758,,True,,O14920,IKKB_HUMAN
129320519,,True,,O14920,IKKB_HUMAN
22291652,,True,,O14920,IKKB_HUMAN
23652660,,True,,O14920,IKKB_HUMAN
9903786,,True,,O14920,IKKB_HUMAN
59332591,,True,,O14920,IKKB_HUMAN
9929127,,True,,O14920,IKKB_HUMAN
157049,,,True,O14920,IKKB_HUMAN
5359476,True,,,O15111,IKKA_HUMAN
12035,True,,,O15111,IKKA_HUMAN
4075,True,,,O15111,IKKA_HUMAN
4649,True,,,O15111,IKKA_HUMAN
9813758,,True,,O15111,IKKA_HUMAN
10200390,,True,,O15111,IKKA_HUMAN
129320519,,True,,O15111,IKKA_HUMAN
22291652,,True,,O15111,IKKA_HUMAN
5359476,True,,,P24557,THAS_HUMAN
5531,,,True,P24557,THAS_HUMAN
53001,True,,,P24557,THAS_HUMAN
9803080,,True,,P24557,THAS_HUMAN
53869679,,True,,P24557,THAS_HUMAN
6449876,,,True,P24557,THAS_HUMAN
4814,,,True,P24557,THAS_HUMAN
5282439,,,True,P24557,THAS_HUMAN
23724912,,,True,P24557,THAS_HUMAN
55390,,,True,P24557,THAS_HUMAN
23663942,,,True,P24557,THAS_HUMAN
53555,,,True,P24557,THAS_HUMAN
53000,,,True,P24557,THAS_HUMAN
5362391,True,,True,P24557,THAS_HUMAN
5282440,,True,True,P24557,THAS_HUMAN
5359476,True,,,P04054,PA21B_HUMAN
12374,True,,,P04054,PA21B_HUMAN
4488,True,,,P04054,PA21B_HUMAN
221493,True,,,P04054,PA21B_HUMAN
446876,True,,,P04054,PA21B_HUMAN
12530,True,,,P04054,PA21B_HUMAN
2267,True,,,P04054,PA21B_HUMAN
7478,True,,,P04054,PA21B_HUMAN
8094,True,,,P04054,PA21B_HUMAN
129148,True,,,P04054,PA21B_HUMAN
880,True,,,P04054,PA21B_HUMAN
131505,True,,,P04054,PA21B_HUMAN
46937097,True,,,P04054,PA21B_HUMAN
9867345,,True,,P04054,PA21B_HUMAN
10389981,,True,,P04054,PA21B_HUMAN
23674730,,,True,P04054,PA21B_HUMAN
67678,True,,,O60931,CTNS_HUMAN
67678,True,,,Q07837,SLC31_HUMAN
67678,True,,,P82251,BAT1_HUMAN
5070,True,,,Q14524,SCN5A_HUMAN
4914,,,True,Q14524,SCN5A_HUMAN
8612,,,True,Q14524,SCN5A_HUMAN
53461739,True,,,Q14524,SCN5A_HUMAN
1775,True,,True,Q14524,SCN5A_HUMAN
441074,True,,,Q14524,SCN5A_HUMAN
4913,True,,True,Q14524,SCN5A_HUMAN
4932,True,,True,Q14524,SCN5A_HUMAN
3356,True,,True,Q14524,SCN5A_HUMAN
9930049,True,,,Q14524,SCN5A_HUMAN
2562,True,,,Q14524,SCN5A_HUMAN
DB11633,True,,,Q14524,SCN5A_HUMAN
4060,True,,True,Q14524,SCN5A_HUMAN
3292,True,,,Q14524,SCN5A_HUMAN
2554,True,,True,Q14524,SCN5A_HUMAN
56959,True,,,Q14524,SCN5A_HUMAN
3121,True,,,Q14524,SCN5A_HUMAN
3676,True,True,True,Q14524,SCN5A_HUMAN
208898,True,,,Q14524,SCN5A_HUMAN
5284627,True,,True,Q14524,SCN5A_HUMAN
3878,,,True,Q14524,SCN5A_HUMAN
2157,,,True,Q14524,SCN5A_HUMAN
3114,True,,True,Q14524,SCN5A_HUMAN
446220,True,,,Q14524,SCN5A_HUMAN
9837243,True,,,Q14524,SCN5A_HUMAN
DB13269,True,,,Q14524,SCN5A_HUMAN
10767,True,,,Q14524,SCN5A_HUMAN
6843,True,,,Q14524,SCN5A_HUMAN
10770,True,,,Q14524,SCN5A_HUMAN
52195,True,,,Q14524,SCN5A_HUMAN
7699,True,,,Q14524,SCN5A_HUMAN
5734,True,,True,Q14524,SCN5A_HUMAN
34312,True,,True,Q14524,SCN5A_HUMAN
3025,True,,True,Q14524,SCN5A_HUMAN
2218,True,,True,Q14524,SCN5A_HUMAN
5411,True,,True,Q14524,SCN5A_HUMAN
4178,True,,True,Q14524,SCN5A_HUMAN
2474,,True,True,Q14524,SCN5A_HUMAN
978,,,True,Q14524,SCN5A_HUMAN
4886,True,,True,Q14524,SCN5A_HUMAN
129228,,,True,Q14524,SCN5A_HUMAN
179344,,,True,Q14524,SCN5A_HUMAN
4621,,,True,Q14524,SCN5A_HUMAN
138393286,,True,,Q14524,SCN5A_HUMAN
91666633,,True,,Q14524,SCN5A_HUMAN
245005,,True,,Q14524,SCN5A_HUMAN
37497,,,True,Q14524,SCN5A_HUMAN
58118983,,True,,Q14524,SCN5A_HUMAN
441325,,,True,Q14524,SCN5A_HUMAN
441080,True,,True,Q14524,SCN5A_HUMAN
66068,,,True,Q14524,SCN5A_HUMAN
4906,True,,True,Q14524,SCN5A_HUMAN
30928,,,True,Q14524,SCN5A_HUMAN
21467,,,True,Q14524,SCN5A_HUMAN
64641,,,True,Q14524,SCN5A_HUMAN
441348,,,True,Q14524,SCN5A_HUMAN
66070,,,True,Q14524,SCN5A_HUMAN
5795,,,True,Q14524,SCN5A_HUMAN
442965,,,True,Q14524,SCN5A_HUMAN
92163,,,True,Q14524,SCN5A_HUMAN
117965,,,True,Q14524,SCN5A_HUMAN
57952,,,True,Q14524,SCN5A_HUMAN
3300,,,True,Q14524,SCN5A_HUMAN
27891,,,True,Q14524,SCN5A_HUMAN
23679632,,,True,Q14524,SCN5A_HUMAN
23724835,,,True,Q14524,SCN5A_HUMAN
517441,,,True,Q14524,SCN5A_HUMAN
2747,,,True,Q14524,SCN5A_HUMAN
48040,,,True,Q14524,SCN5A_HUMAN
52194,,,True,Q14524,SCN5A_HUMAN
20057015,,,True,Q14524,SCN5A_HUMAN
18177375,,,True,Q14524,SCN5A_HUMAN
38945,True,,True,Q14524,SCN5A_HUMAN
68608,,,True,Q14524,SCN5A_HUMAN
46174075,,,True,Q14524,SCN5A_HUMAN
92253,,,True,Q14524,SCN5A_HUMAN
4062,,,True,Q14524,SCN5A_HUMAN
65502,,,True,Q14524,SCN5A_HUMAN
4935,,,True,Q14524,SCN5A_HUMAN
5953,,,True,Q14524,SCN5A_HUMAN
175805,,True,True,Q14524,SCN5A_HUMAN
9881504,,,True,Q14524,SCN5A_HUMAN
11962412,,,True,Q14524,SCN5A_HUMAN
41022,,,True,Q14524,SCN5A_HUMAN
64642,,,True,Q14524,SCN5A_HUMAN
73957,,,True,Q14524,SCN5A_HUMAN
6420040,,,True,Q14524,SCN5A_HUMAN
23724818,,,True,Q14524,SCN5A_HUMAN
108173,,,True,Q14524,SCN5A_HUMAN
56338,,,True,Q14524,SCN5A_HUMAN
442964,,,True,Q14524,SCN5A_HUMAN
64640,,,True,Q14524,SCN5A_HUMAN
23663628,,,True,Q14524,SCN5A_HUMAN
32169,,,True,Q14524,SCN5A_HUMAN
48041,True,,True,Q14524,SCN5A_HUMAN
4820,,,True,Q14524,SCN5A_HUMAN
8695,,,True,Q14524,SCN5A_HUMAN
71413,,,True,Q14524,SCN5A_HUMAN
517321,,,True,Q14524,SCN5A_HUMAN
521951,,,True,Q14524,SCN5A_HUMAN
56339,True,,True,Q14524,SCN5A_HUMAN
84105,,,True,Q14524,SCN5A_HUMAN
4633,,,True,Q14524,SCN5A_HUMAN
122142,,,True,Q14524,SCN5A_HUMAN
36708,,,True,Q14524,SCN5A_HUMAN
9796823,,,True,Q14524,SCN5A_HUMAN
23724804,,,True,Q14524,SCN5A_HUMAN
6314,,,True,Q14524,SCN5A_HUMAN
65501,,,True,Q14524,SCN5A_HUMAN
32170,,,True,Q14524,SCN5A_HUMAN
16219577,,,True,Q14524,SCN5A_HUMAN
2337,,,True,Q14524,SCN5A_HUMAN
5282419,,,True,Q14524,SCN5A_HUMAN
6918111,,,True,Q14524,SCN5A_HUMAN
71183216,,True,True,Q14524,SCN5A_HUMAN
6917898,,,True,Q14524,SCN5A_HUMAN
156309,,,True,Q14524,SCN5A_HUMAN
64644,,,True,Q14524,SCN5A_HUMAN
34632,,,True,Q14524,SCN5A_HUMAN
9930048,,,True,Q14524,SCN5A_HUMAN
34633,True,,True,Q14524,SCN5A_HUMAN
5070,,True,,O95069,KCNK2_HUMAN
3562,,True,,O95069,KCNK2_HUMAN
3763,,True,,O95069,KCNK2_HUMAN
444899,,True,,O95069,KCNK2_HUMAN
208898,True,,,O95069,KCNK2_HUMAN
71329,True,,,O95069,KCNK2_HUMAN
4541,,True,,O95069,KCNK2_HUMAN
16078951,,True,,O95069,KCNK2_HUMAN
94652,,True,,O95069,KCNK2_HUMAN
6212,,True,,O95069,KCNK2_HUMAN
5070,,True,,Q9NYG8,KCNK4_HUMAN
444899,,True,,Q9NYG8,KCNK4_HUMAN
5070,,True,,Q92952,KCNN1_HUMAN
4914,True,,,Q92952,KCNN1_HUMAN
4189,True,,,Q92952,KCNN1_HUMAN
5573,True,,,Q92952,KCNN1_HUMAN
2993,,True,,Q92952,KCNN1_HUMAN
6000,,True,,Q92952,KCNN1_HUMAN
5413,,True,,Q92952,KCNN1_HUMAN
10237,,True,,Q92952,KCNN1_HUMAN
3780244,,True,,Q92952,KCNN1_HUMAN
82320,,True,,Q92952,KCNN1_HUMAN
24885053,,True,,Q92952,KCNN1_HUMAN
135502903,,True,,Q92952,KCNN1_HUMAN
90872293,,True,,Q92952,KCNN1_HUMAN
94880,,True,,Q92952,KCNN1_HUMAN
9811445,,True,,Q92952,KCNN1_HUMAN
4436121,,True,,Q92952,KCNN1_HUMAN
11587013,,True,,Q92952,KCNN1_HUMAN
16218850,,True,,Q92952,KCNN1_HUMAN
656733,,True,,Q92952,KCNN1_HUMAN
5070,,True,,P70604,KCNN2_RAT
2733,,True,,P70604,KCNN2_RAT
2993,,True,,P70604,KCNN2_RAT
6000,,True,,P70604,KCNN2_RAT
